a,b,lambda,SOC_dot,Hamiltonian
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1276288307917554e-05,0.30882925873149036,-194.71841351530958,-0.008547008547008546,1.972872392076338
-4.063097706478328e-05,0.5490358873729695,-191.67419644449794,-0.008547008547008546,2.1868465420422454
-3.9996357813246495e-05,0.788899101569301,-188.6804182025217,0.008773601969818353,-0.8671509186375581
-3.937271169099473e-05,1.0309932274692952,-185.73840503956922,-0.008547008547008546,2.617643570298946
-3.876024992420521e-05,1.2773663730024527,-182.84915340244984,-0.008547008547008546,2.839104765047434
-3.815912195100026e-05,1.52935927912469,-180.01336825651921,-0.008547008547008546,3.06663830889482
-3.756942278661568e-05,1.7873743936485496,-177.2314978304882,-0.008547008547008546,3.3006501201208014
-3.6688581981598355e-05,2.044796383018839,-173.07618418327615,-0.008547008547008546,3.5223402437513487
-3.6297167954154716e-05,1.2735329253459853,-171.2297119936485,0.026264381310967866,-3.2247915222130645
-3.594059153459545e-05,1.311550448975299,-169.54758412895683,0.029066158465329547,-3.617658624110641
-3.5304361558462185e-05,2.011192870004797,-166.54620739035744,-0.008547008547008546,3.432962208516785
-3.4922870121008653e-05,1.6252119766906499,-164.7465444236485,-0.008547008547008546,3.031930468989082
-3.477327958366354e-05,1.1656330826420152,-164.04086003915367,0.022647552997457982,-2.5504708431337004
-3.447877950331746e-05,1.5367844793774617,-162.65157358012632,-0.008547008547008546,2.9256758137785495
-3.4406778548321544e-05,1.0177504739679553,-162.31191339498687,0.02467501487226154,-2.9881497044085794
-3.428720572866358e-05,1.1108298789827686,-161.7478357926234,0.008322512406083692,-0.23624795231087736
-3.416974920521235e-05,1.074289042306401,-161.19374169063838,0.029384542002167727,-3.6632126720215092
-3.689185710659526e-05,0.7068833365229438,-174.0351223889351,-0.008547008547008546,2.193774149473152
-3.651932927038619e-05,0.7438225151488926,-172.27774467329377,0.022481097515916794,-3.1297912035950866
-3.7247480121133556e-05,0.6694161861879664,-175.7127526226434,-0.008547008547008546,2.1706796091336082
-3.913312188263488e-05,0.4213875195139654,-184.6081544940225,-0.008547008547008546,1.9989156512918833
-3.980488787627748e-05,0.2756643804122242,-187.7771702630691,-0.008547008547008546,1.8804291653543375
-3.861248140974428e-05,0.5040243777429682,-182.1520643015887,-0.008547008547008546,2.060478374531215
-3.9815795625743454e-05,0.25291649186423704,-187.8286269167123,0.022907719516888483,-4.049950225082992
-3.998048999432513e-05,0.12804213303808332,-188.6055627188289,0.048428165655592395,-9.005779301875585
-3.999736517953528e-05,0.12745128702226483,-188.68517039254655,0.04848422002267022,-9.020802029304983
-4.001422160671924e-05,0.12686053527442698,-188.7646895763973,0.04854021934958112,-9.035818902219487
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.008145756889015e-05,0.12449851805691381,-189.08187119377988,0.04876366948002279,-9.09582735350081
-4.006467725754729e-05,0.12508886916749673,-189.00271108184268,0.04870788870351344,-9.080834146869202
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-3.999736517953528e-05,0.12745128702226483,-188.68517039254655,0.04848422002267022,-9.020802029304983
-4.004787775421597e-05,0.12567932398684756,-188.92346043284715,0.048652053529371776,-9.065834985946182
-4.008145756889015e-05,0.12449851805691381,-189.08187119377988,0.04876366948002279,-9.09582735350081
-4.008145756889015e-05,0.12449851805691381,-189.08187119377988,0.04876366948002279,-9.09582735350081
-4.0081457568890144e-05,0.16093528520071154,-189.08187119377988,-0.008547008547008546,1.7769767875934421
-4.011496017907935e-05,0.14289623186956368,-189.2399177472023,0.03055296749000476,-5.638967855925278
-4.009583959827686e-05,0.22206783288812448,-189.14971755449957,0.0203506458548495,-3.627367094458851
-3.9641214401209774e-05,0.3563144218981358,-187.00505046484705,-0.008547008547008546,1.9543873803234053
-4.033490012934132e-05,0.11576108850195244,-190.2774712661552,0.04959395951486134,-9.32085211806194
-4.058762716489239e-05,0.10715189166408023,-191.4696958927563,0.05041255826300708,-9.545325308129744
-4.090775368001476e-05,0.09663465317457431,-192.97987352025538,0.05143341406469789,-9.828979087745749
-4.1256881723411744e-05,0.08555482119411628,-194.62686411729678,0.052541883965735156,-10.140507289871795
-4.165522954485545e-05,0.07345576731868375,-196.5060460640921,0.05383581526843836,-10.505607427719015
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.169234668151455e-05,0.12143810692052925,-196.68114392923965,0.01615894750419581,-3.056773506977395
-4.123688038487268e-05,0.3023579874834137,-194.53250900280662,0.007276843901649307,-1.1134366049725655
-4.084490887775081e-05,0.40362766654058707,-192.68340693626163,0.03094453220353949,-5.5591739008437875
-4.065037647122993e-05,0.3401864862499824,-191.76571198043138,0.014577807509744802,-2.4555896917841564
-4.026426467923486e-05,0.5842945301398748,-189.9442527684148,-0.008547008547008546,2.2072841900526226
-4.005360073487957e-05,0.4876194899543717,-188.9504582507429,0.026221470597789925,-4.467325647407293
-3.9882144355058494e-05,0.487659040477736,-188.14162306632196,0.027643713150072968,-4.7136626696168635
-3.9617065584674604e-05,0.6534963609145858,-186.89112987176077,0.024008743075054684,-3.8340579878948504
-3.922320242347125e-05,0.9330484543744482,-185.03310404057754,-0.008547008547008546,2.5137518424409873
-3.885232166702265e-05,1.0192182285257905,-183.2834963248784,0.02500586534553422,-3.5647984614234303
-3.8540340488752495e-05,1.0145075252494415,-181.81174383525277,-0.008547008547008546,2.567599759326228
-3.83038032347948e-05,0.9365595019204203,-180.69589353194718,-0.008547008547008546,2.4801777902163664
-3.810503963759718e-05,0.9019229765603332,-179.75823818798386,0.008994965045820962,-0.7157602194901446
-3.794336010091079e-05,0.8481658538646499,-178.99552467444295,-0.008547008547008546,2.377321676717187
-3.77647154761215e-05,0.9033382343057094,-178.1527793756716,0.01039743714635895,-0.9497636610145844
-3.75871239765639e-05,0.9144577871459696,-177.31500213199683,-0.008547008547008546,2.42918942129673
-3.742982234882155e-05,0.828233798050726,-176.57294114122226,-0.008547008547008546,2.336695078249579
-3.722857299060494e-05,0.771433030939046,-175.62355936879393,0.03095940653435017,-4.666428147054735
-3.796109847292797e-05,0.6220322881708245,-179.07920438012877,0.028527055910226206,-4.487105806001307
-3.962590843291307e-05,0.465557590178945,-186.93284547775784,-0.008547008547008546,2.0628721024133085
-4.037739499093032e-05,0.38128864859787476,-190.4779382260175,-0.008547008547008546,2.008979932645937
-4.0738444618411236e-05,0.33500407898671536,-192.18116818067543,-0.008547008547008546,1.9772967115580178
-4.106269054170584e-05,0.28739157626658063,-193.7107788690706,-0.008547008547008546,1.9428043286490435
-4.1336183684138604e-05,0.23932753039983767,-195.00096635891063,0.01737753275949182,-3.1494945049433225
-4.154751478962985e-05,0.19172154289982313,-195.9979081691914,0.02968951365800703,-5.627497514710478
-4.0263879255520765e-05,0.39034239859911135,-189.9424345551605,0.02645674911490989,-4.6352489933459395
-4.1483571771437396e-05,0.18088454217429728,-195.69626081745437,-0.008547008547008546,1.8533810432735403
-4.156254032847015e-05,0.13607773723923666,-196.0687902471472,0.009021221854115613,-1.632772814989963
-4.1639685975444e-05,0.07392210730558235,-196.4327202080027,0.053784573740294814,-10.491128017728439
-4.170179470013907e-05,0.07205716632268655,-196.72571439021968,0.05398928793303378,-10.54902407172265
-4.173227936246699e-05,0.07115301452557554,-196.86952395567363,0.05409139413808711,-10.577793999538349
-4.173227936246699e-05,0.07115301452557554,-196.86952395567363,0.05409139413808711,-10.577793999538349
-4.173227936246699e-05,0.07115301452557554,-196.86952395567363,0.05409139413808711,-10.577793999538349
-4.1821727556787364e-05,0.06854086143793714,-197.29149044549746,0.05439671895177824,-10.66346889590323
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063627e-05,0.06531221627340433,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1276288307917554e-05,0.21635245750193555,-194.71841351530958,0.028865763672927924,-5.404481455747849
-4.0630977064783284e-05,0.3628412208214644,-191.67419644449794,-0.008547008547008546,2.000810140957309
-3.9996357813246495e-05,0.505266794031602,-188.6804182025217,-0.008547008547008546,2.117517897124045
-3.941019185511344e-05,0.5880896962309472,-185.9152154649914,-0.008547008547008546,2.176628209534321
-4.103632687857192e-05,0.26161927864857026,-193.58640987005663,0.0213923416400413,-3.879851980914534
-4.13311729565874e-05,0.2304829496520887,-194.97732855232871,0.013674057774023645,-2.435825078552771
-4.184290240649892e-05,0.13736824126333624,-197.39138152850975,-0.008547008547008546,1.8243918747291124
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.191573611386026e-05,0.10932705874502102,-197.73497017296415,-0.008547008547008546,1.7993182259351974
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.192296618256688e-05,0.10334082558760416,-197.76907758828958,0.014707484099838897,-2.8053892181207467
-4.179411630474208e-05,0.14925110480396686,-197.1612360206399,0.029893134553090575,-5.744611005158895
-4.117863008277686e-05,0.2566295390761373,-194.25771669769574,0.034221596679399745,-6.391382754445018
-4.043248677805868e-05,0.3478649533284944,-190.73783042629086,0.023437081492374338,-4.12276133877429
-3.9096921387775836e-05,0.4828531824766913,-184.43738083155316,-0.008547008547008546,2.058834681177736
-3.936240659012693e-05,0.4641033575816393,-185.68979134453298,0.0301447670542972,-5.13386480339822
-3.8087033205425866e-05,0.6168973224156705,-179.67329392460866,-0.008547008547008546,2.1520444200824564
-3.799409073491328e-05,0.5990146771730377,-179.23484339651685,0.0031508527915927982,0.033763081501042125
-4.0213749486879944e-05,0.3933274632012346,-189.70595037938847,0.027898945443421218,-4.89960388813228
-3.990805904282797e-05,0.4257380820233966,-188.2638740510068,0.037251060011277405,-6.5876551490298
-3.8414931795425874e-05,0.5672210174754946,-181.2201358490135,-0.008547008547008546,2.1156259276919993
-3.803031212538064e-05,0.6036417487397665,-179.40571563276126,0.0014457422389371844,0.3437513483592382
-3.7693552442265626e-05,0.6388377637846432,-177.81707203323828,0.017112778969262093,-2.4046521081540586
-3.860524467905731e-05,0.5573027850171746,-182.11792545876798,0.02564711882239,-4.1139768848845675
-3.8786344370065834e-05,0.541129601679682,-182.9722523851228,-0.008547008547008546,2.1045288453263566
-3.860430216532246e-05,0.5573859206479754,-182.11347920678216,0.025517368253634924,-4.090150456688384
-3.764029078721452e-05,0.6460014951013764,-177.56581337123313,-0.0030867396624248786,1.1935485688779148
-3.745868691237622e-05,1.0147482868645763,-176.709107987923,-0.008547008547008546,2.5242147251499665
-3.705718613179566e-05,1.2483746414697077,-174.81505214558044,0.022301434014286022,-2.6513163643833466
-3.6801478113535886e-05,1.0620486001640284,-173.60876491192062,0.02206321766284067,-2.769224367695253
-3.666043020711219e-05,0.8901489090376875,-172.9433798762352,-0.008547008547008546,2.3675392833050113
-3.6520135938671394e-05,0.8907048727950871,-172.28155008252915,-0.008547008547008546,2.362438894323045
-4.110547779191384e-05,0.2606518636398578,-193.91262515468503,-0.008547008547008546,1.917821052594659
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.153336142385547e-05,0.17807623008970164,-195.93114051535403,-0.008547008547008546,1.852599503635714
-4.104041349928287e-05,0.35821226832867276,-193.60568825805152,-0.008547008547008546,2.0126994994669385
-4.03989529505764e-05,0.6799206058633642,-190.57963660716734,0.0024418640983995695,0.2140061512401355
-3.9939205626309205e-05,0.6807055061362429,-188.41080618977108,0.013831119858170223,-1.925778892000563
-3.950407181251897e-05,0.7774580598697127,-186.35808853124806,-0.008547008547008546,2.3696221121353083
-3.922320242347124e-05,0.6364771711372426,-185.03310404057754,-0.008547008547008546,2.217432644794533
-3.898165856263863e-05,0.6118965128236633,-183.89363536972593,0.03301259625684401,-5.459416170673914
-3.8576887712400134e-05,0.9466325923485585,-181.98415316998052,-0.008547008547008546,2.501256573921773
-3.81952293218224e-05,0.9776221212560197,-180.18370261193965,-0.008547008547008546,2.5168264321012566
-3.794336010091079e-05,0.7382872157315816,-178.99552467444295,0.013960090311072025,-1.761133533575156
-3.7729112891889065e-05,0.6531367223857459,-177.9848263207083,-0.008547008547008546,2.173817216826804
-3.818669745264888e-05,0.600099931475308,-180.14345403101873,0.023069516111012798,-3.556239516525678
-3.7976036388924457e-05,0.6208808267395469,-179.14967310256793,-0.008547008547008546,2.151539758191013
-3.992763493583202e-05,0.4316947524320511,-188.35622215169178,0.02463681447916385,-4.209173577124636
-4.149720765166571e-05,0.18565169755367128,-195.76058726427314,-0.008547008547008546,1.858691795925418
-4.1450631805752685e-05,0.18299091594803907,-195.54086850573873,-0.008547008547008546,1.8541579497965857
-4.1561806978795206e-05,0.07625479773175514,-196.06533071405337,0.05352773161908286,-10.418677604536818
-4.1546199372485086e-05,0.07672152511930364,-195.99170276773498,0.053476235563063135,-10.404176940493945
-4.1546199372485086e-05,0.07672152511930364,-195.99170276773498,0.053476235563063135,-10.404176940493945
-4.151495283401672e-05,0.07765515920390842,-195.8442990973112,0.05337311497060968,-10.37516513285535
-4.1499314021585004e-05,0.07812206341769046,-195.77052393798385,0.053321490220028585,-10.360654014111386
-4.1499314021585004e-05,0.07812206341769046,-195.77052393798385,0.053321490220028585,-10.360654014111386
-4.157740406313216e-05,0.07578813177508359,-196.13890902359046,0.053579184990323055,-10.433174758600012
-4.165522954485545e-05,0.07345576731868375,-196.5060460640921,0.05383581526843836,-10.505607427719015
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1871909032268065e-05,0.08114100411041758,-197.5282185451793,0.04026712482104597,-7.872769282367951
-4.1529580990757974e-05,0.13266341297908624,-195.91330654903638,-0.008547008547008546,1.8070689448578985
-4.186763106311735e-05,0.09417545706270902,-197.508037482392,0.02345166875976203,-4.537749697067494
-4.0859959359169996e-05,0.22377105502179584,-192.75440667932267,0.010761536468225518,-1.8507165495360118
-4.013006545149648e-05,0.39463047708499827,-189.311175963513,-0.008547008547008546,2.012368566122016
-3.996237151381796e-05,0.3468468838793937,-188.52008987414058,-0.008547008547008546,1.957857990975166
-3.931656851964497e-05,0.43208657961428126,-185.47355299731012,-0.008547008547008546,2.016981549837553
-4.151130639229044e-05,0.1973275845319753,-195.82709722725198,-0.008547008547008546,1.8709204119298657
-3.959007566402734e-05,0.42189660625607106,-186.76380654050556,0.023200709403817927,-3.911505727351102
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-3.8783697785175396e-05,0.5082590081517511,-182.9597672796993,0.015034954095044496,-2.242959064191023
-4.0632364021694034e-05,0.33560342977911606,-191.6807393305011,-0.008547008547008546,1.9736204901668295
-4.0589399710961175e-05,0.34577441651390683,-191.47805777248155,0.03482007158163963,-6.321795849202899
-3.829973029007321e-05,0.5764552529749933,-180.67667965960845,-0.008547008547008546,2.120208041054211
-3.929656713117528e-05,0.4942027441215822,-185.3791976472883,-0.008547008547008546,2.078213775858465
-4.177941674239424e-05,0.1702289605435522,-197.09189171724626,-0.008547008547008546,1.8546560295471508
-4.193193156063629e-05,0.07280708863674956,-197.81137122141055,0.04943290210528139,-9.705591877759613
-3.954742642834321e-05,0.47164946331637625,-186.5626113301301,0.03422218479909893,-5.913338356775855
-3.9035308161591285e-05,0.5243896553808802,-184.146724133813,0.019393458813638718,-3.047306500226564
-4.012472205413652e-05,0.4177525132254854,-189.2859688070664,-0.008547008547008546,2.0352196717684707
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.1931931560636284e-05,0.0795660897628584,-197.81137122141055,0.04415579895629444,-8.654969818421604
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.191603924315683e-05,0.0756096411704158,-197.7364001672326,0.04584491902478905,-8.989611264832408
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1870224952710584e-05,0.07566261101140948,-197.52027400091893,0.046136408391884376,-9.037223738787286
-4.129600651657982e-05,0.29911498363095046,-194.81143298156852,0.014999266167311672,-2.623121815549081
-4.065037647122993e-05,0.6099257082851791,-191.76571198043138,-0.001772153034922045,0.9492820766123098
-4.0053600734879584e-05,0.8268562632826203,-188.9504582507429,-0.008547008547008546,2.441142841754696
-3.9504071812518964e-05,1.0047424831627723,-186.35808853124806,-0.008547008547008546,2.5967133436685685
-3.9223202423471235e-05,0.7566186382012687,-185.03310404057754,0.024199944027909443,-3.721798291195104
